rssi,snr,pdr,latency_ms,retries,etx,queue_pct,battery_pct,temperature_c,time_on_air_s,spreading_factor,bandwidth_khz,link_success,data_type
-113.89,1.6,1.0,188.66,0,1.0,29.95,72.58,26.72,0.1336,8,125,1,SYNTHETIC-DEMO
-122.04,-8.41,0.1212,2000.0,5,8.248,94.11,96.0,24.33,0.4526,10,125,0,SYNTHETIC-DEMO
-116.03,3.82,1.0,410.3,0,1.0,90.32,89.72,51.07,0.0719,7,125,1,SYNTHETIC-DEMO
-88.63,9.14,1.0,291.98,0,1.0,8.82,14.08,51.21,0.2468,9,125,1,SYNTHETIC-DEMO
-92.79,7.81,0.9557,178.71,0,1.046,16.39,35.31,26.81,0.1336,8,125,1,SYNTHETIC-DEMO
-108.99,-2.97,0.6458,559.73,1,1.549,81.02,83.31,27.83,0.0719,7,125,1,SYNTHETIC-DEMO
-63.71,6.57,1.0,171.15,0,1.0,20.84,56.69,23.13,0.1336,8,125,1,SYNTHETIC-DEMO
-69.44,8.01,0.9623,177.52,0,1.039,40.59,52.68,26.54,0.0719,7,125,1,SYNTHETIC-DEMO
-104.56,-0.15,0.8797,279.78,0,1.137,13.1,82.25,29.76,0.2468,9,125,1,SYNTHETIC-DEMO
-94.15,4.46,1.0,179.72,0,1.0,11.32,72.21,61.1,0.1336,8,125,1,SYNTHETIC-DEMO
-91.41,1.57,0.8741,391.07,0,1.144,60.26,43.62,60.1,0.2468,9,125,1,SYNTHETIC-DEMO
-75.85,9.26,0.9332,325.56,0,1.072,78.65,97.98,29.34,0.0719,7,125,1,SYNTHETIC-DEMO
-97.18,-0.51,0.8007,109.94,0,1.249,20.03,72.09,60.95,0.0719,7,125,1,SYNTHETIC-DEMO
-89.48,2.8,0.9048,391.28,0,1.105,56.9,66.69,42.41,0.2468,9,125,1,SYNTHETIC-DEMO
-98.18,2.98,1.0,2000.0,0,1.0,69.18,25.27,21.97,1.8104,12,125,1,SYNTHETIC-DEMO
-75.42,6.57,0.9248,376.18,0,1.081,92.32,43.26,31.4,0.036,7,250,1,SYNTHETIC-DEMO
-88.86,0.42,0.8053,499.16,0,1.242,94.84,33.81,43.38,0.1336,8,125,1,SYNTHETIC-DEMO
-71.19,4.04,1.0,1052.75,0,1.0,35.67,94.34,56.78,0.9871,11,125,1,SYNTHETIC-DEMO
-121.51,-1.65,0.8853,113.72,0,1.13,27.56,31.03,17.56,0.0719,7,125,1,SYNTHETIC-DEMO
-66.22,10.18,1.0,1132.38,0,1.0,60.78,88.01,27.41,0.9871,11,125,1,SYNTHETIC-DEMO
-71.74,11.92,0.9716,312.83,0,1.029,20.74,45.99,25.88,0.2468,9,125,0,SYNTHETIC-DEMO
-71.8,11.06,0.9046,206.54,0,1.106,34.0,65.71,42.71,0.1336,8,125,1,SYNTHETIC-DEMO
-115.88,-4.96,0.5186,577.15,1,1.928,57.26,40.51,51.02,0.1336,8,125,1,SYNTHETIC-DEMO
-107.87,1.55,0.8978,191.63,0,1.114,8.83,85.96,45.93,0.1336,8,125,1,SYNTHETIC-DEMO
-61.28,10.91,1.0,239.91,0,1.0,44.78,27.03,41.72,0.1336,8,125,1,SYNTHETIC-DEMO
-63.23,8.79,1.0,1053.17,0,1.0,32.34,65.39,20.31,0.9871,11,125,0,SYNTHETIC-DEMO
-110.27,6.71,0.8953,156.02,0,1.117,13.42,74.09,28.3,0.1132,10,500,1,SYNTHETIC-DEMO
-96.86,9.0,1.0,179.8,0,1.0,14.91,59.53,33.74,0.1234,9,250,1,SYNTHETIC-DEMO
-114.86,-1.44,0.8406,191.42,0,1.19,35.84,29.15,36.42,0.1132,10,500,1,SYNTHETIC-DEMO
-107.93,-4.96,0.5229,738.37,2,1.912,16.05,42.85,54.3,0.1336,8,125,0,SYNTHETIC-DEMO
-112.99,-4.92,0.5532,568.47,1,1.808,65.5,86.69,27.58,0.1234,9,250,1,SYNTHETIC-DEMO
-119.74,-6.83,0.2995,340.23,1,3.339,16.94,18.07,47.56,0.0668,8,250,0,SYNTHETIC-DEMO
-87.33,6.02,0.9126,425.13,1,1.096,25.17,80.64,41.01,0.1132,10,500,1,SYNTHETIC-DEMO
-109.35,-0.99,0.7333,218.66,0,1.364,41.49,52.02,60.77,0.1336,8,125,0,SYNTHETIC-DEMO
-60.5,8.78,0.976,413.47,0,1.025,77.8,42.36,40.17,0.1234,9,250,1,SYNTHETIC-DEMO
-91.5,9.36,1.0,1136.19,0,1.0,54.36,17.0,23.14,0.9871,11,125,1,SYNTHETIC-DEMO
-101.66,-1.92,0.7924,327.94,0,1.262,64.97,13.51,41.6,0.1336,8,125,1,SYNTHETIC-DEMO
-65.64,15.0,0.9292,166.42,0,1.076,39.84,38.26,61.15,0.0719,7,125,1,SYNTHETIC-DEMO
-84.65,7.93,0.958,129.84,0,1.044,35.13,77.38,21.71,0.0617,9,500,1,SYNTHETIC-DEMO
-116.74,-1.93,0.806,359.11,0,1.241,70.27,74.46,48.96,0.1336,8,125,1,SYNTHETIC-DEMO
-92.64,-0.89,0.9234,364.95,0,1.083,39.15,42.64,61.78,0.2468,9,125,1,SYNTHETIC-DEMO
-96.33,6.53,1.0,620.17,0,1.0,62.15,86.89,26.13,0.4526,12,500,1,SYNTHETIC-DEMO
-75.27,13.09,1.0,271.55,0,1.0,57.45,38.18,37.13,0.1336,8,125,1,SYNTHETIC-DEMO
-79.9,5.85,0.9308,411.51,0,1.074,93.05,70.43,36.39,0.0668,8,250,1,SYNTHETIC-DEMO
-100.9,4.14,1.0,175.28,0,1.0,28.27,59.16,40.95,0.1234,9,250,1,SYNTHETIC-DEMO
-94.48,1.72,1.0,124.17,0,1.0,6.67,20.77,64.16,0.0719,7,125,1,SYNTHETIC-DEMO
-91.28,7.45,1.0,273.29,0,1.0,52.03,21.76,53.46,0.1336,8,125,1,SYNTHETIC-DEMO
-97.54,-2.7,0.7279,2000.0,2,1.374,27.36,26.91,42.12,0.9871,11,125,1,SYNTHETIC-DEMO
-118.0,-1.04,0.9042,399.94,0,1.106,92.04,87.84,50.53,0.0617,9,500,1,SYNTHETIC-DEMO
-66.15,-0.35,0.9239,250.59,0,1.082,69.89,38.76,51.55,0.036,7,250,0,SYNTHETIC-DEMO
-81.28,0.58,0.927,143.21,0,1.079,29.72,70.05,31.34,0.0719,7,125,1,SYNTHETIC-DEMO
-94.47,-2.33,0.841,398.69,0,1.189,58.49,32.86,35.72,0.2468,9,125,1,SYNTHETIC-DEMO
-87.98,3.05,0.9105,491.83,0,1.098,18.8,34.28,58.16,0.4526,10,125,1,SYNTHETIC-DEMO
-111.14,-5.88,0.4378,880.96,1,2.284,82.94,10.67,35.52,0.2263,10,250,0,SYNTHETIC-DEMO
-90.51,-0.7,0.7537,499.74,1,1.327,34.85,43.67,55.71,0.1336,8,125,1,SYNTHETIC-DEMO
-76.51,5.25,0.9738,1303.74,0,1.027,88.0,10.2,46.68,0.9871,11,125,0,SYNTHETIC-DEMO
-90.31,1.98,1.0,213.76,0,1.0,39.66,57.56,20.5,0.1234,9,250,1,SYNTHETIC-DEMO
-93.76,-2.48,0.68,695.91,1,1.471,8.39,29.62,49.17,0.2468,9,125,1,SYNTHETIC-DEMO
-94.94,-3.44,0.7017,314.91,0,1.425,33.99,40.22,32.76,0.2468,9,125,1,SYNTHETIC-DEMO
-75.49,3.15,1.0,264.82,0,1.0,74.54,58.48,61.36,0.036,7,250,1,SYNTHETIC-DEMO
-76.03,9.5,1.0,2000.0,0,1.0,60.88,75.6,50.33,1.8104,12,125,1,SYNTHETIC-DEMO
-76.25,15.0,1.0,316.87,0,1.0,76.28,31.64,19.14,0.0719,7,125,1,SYNTHETIC-DEMO
-109.0,2.86,0.9485,615.26,1,1.054,65.63,65.5,64.06,0.1336,8,125,1,SYNTHETIC-DEMO
-84.84,2.54,0.8951,647.37,0,1.117,60.99,67.07,31.63,0.4526,10,125,1,SYNTHETIC-DEMO
-74.37,7.86,1.0,325.41,0,1.0,28.21,50.86,33.67,0.2468,9,125,1,SYNTHETIC-DEMO
-88.48,2.88,1.0,404.99,0,1.0,61.09,56.95,59.7,0.2263,10,250,1,SYNTHETIC-DEMO
-74.37,5.91,1.0,565.39,0,1.0,89.34,86.02,60.97,0.2468,9,125,1,SYNTHETIC-DEMO
-69.46,8.02,1.0,339.03,0,1.0,72.03,59.12,57.82,0.1336,8,125,1,SYNTHETIC-DEMO
-113.7,-2.45,0.8078,1040.55,0,1.238,18.67,44.21,23.67,0.9871,11,125,0,SYNTHETIC-DEMO
-105.09,-7.38,0.1794,1745.7,7,5.574,46.95,58.4,58.3,0.0719,7,125,0,SYNTHETIC-DEMO
-85.91,1.35,0.8425,1245.89,0,1.187,78.48,10.78,22.21,0.9871,11,125,1,SYNTHETIC-DEMO
-106.17,-1.69,0.8002,119.1,0,1.25,12.77,12.2,48.47,0.0719,7,125,0,SYNTHETIC-DEMO
-63.81,15.0,1.0,500.1,0,1.0,15.15,49.12,51.81,0.4526,10,125,1,SYNTHETIC-DEMO
-112.38,-0.87,0.8161,321.21,1,1.225,13.87,65.1,58.3,0.0719,7,125,1,SYNTHETIC-DEMO
-101.8,3.41,1.0,339.58,0,1.0,32.39,27.66,32.84,0.2468,9,125,1,SYNTHETIC-DEMO
-60.37,9.52,0.9674,614.88,0,1.034,50.47,26.16,23.29,0.4936,11,250,1,SYNTHETIC-DEMO
-112.7,1.86,0.923,324.95,0,1.083,59.74,94.12,58.17,0.1336,8,125,0,SYNTHETIC-DEMO
-95.83,2.04,0.9082,504.66,0,1.101,35.77,12.1,41.18,0.4526,10,125,1,SYNTHETIC-DEMO
-104.6,1.74,0.9251,511.83,0,1.081,18.93,21.91,27.01,0.4526,10,125,1,SYNTHETIC-DEMO
-72.36,7.52,0.9851,510.73,0,1.015,30.4,37.57,61.56,0.4526,10,125,1,SYNTHETIC-DEMO
-105.23,0.62,0.9008,1041.74,0,1.11,17.94,38.13,29.39,0.9871,11,125,1,SYNTHETIC-DEMO
-114.51,-5.29,0.428,1433.39,4,2.336,62.89,88.38,19.34,0.1336,8,125,0,SYNTHETIC-DEMO
-64.35,15.0,0.9767,214.3,0,1.024,54.3,79.7,29.67,0.0719,7,125,1,SYNTHETIC-DEMO
-104.37,-2.78,0.7295,386.59,1,1.371,19.26,42.95,58.97,0.0719,7,125,1,SYNTHETIC-DEMO
-76.79,2.48,0.854,203.81,0,1.171,48.51,74.56,54.9,0.0719,7,125,1,SYNTHETIC-DEMO
-106.11,-0.97,0.8433,211.59,0,1.186,56.51,97.28,64.34,0.0719,7,125,1,SYNTHETIC-DEMO
-113.39,3.21,0.8675,321.67,0,1.153,29.57,88.09,44.29,0.2468,9,125,1,SYNTHETIC-DEMO
-72.84,4.4,0.9987,83.83,0,1.001,21.33,59.89,26.82,0.036,7,250,1,SYNTHETIC-DEMO
-121.39,-5.98,0.3789,1033.78,3,2.639,81.02,69.63,20.7,0.0719,7,125,0,SYNTHETIC-DEMO
-103.42,0.04,0.8752,127.61,0,1.143,32.7,30.99,57.43,0.0719,7,125,1,SYNTHETIC-DEMO
-74.29,1.79,1.0,546.05,0,1.0,42.46,30.22,15.78,0.4526,10,125,1,SYNTHETIC-DEMO
-91.71,-2.74,0.746,607.65,0,1.34,94.6,34.03,55.64,0.2468,9,125,1,SYNTHETIC-DEMO
-80.18,8.89,1.0,129.53,0,1.0,45.12,16.35,64.09,0.0334,8,500,1,SYNTHETIC-DEMO
-120.66,-4.9,0.4592,1212.35,1,2.177,39.15,53.01,61.85,0.4936,11,250,1,SYNTHETIC-DEMO
-76.26,2.22,0.9268,358.63,1,1.079,34.82,35.58,63.11,0.0719,7,125,1,SYNTHETIC-DEMO
-113.82,-4.55,0.489,2000.0,2,2.045,25.3,64.25,55.73,1.8104,12,125,1,SYNTHETIC-DEMO
-72.43,4.93,0.9176,238.75,0,1.09,62.62,72.68,47.37,0.0617,9,500,1,SYNTHETIC-DEMO
-88.33,2.95,0.9934,265.23,0,1.007,71.64,54.59,54.13,0.036,7,250,1,SYNTHETIC-DEMO
-76.95,6.45,1.0,301.93,0,1.0,22.98,13.47,59.11,0.2468,9,125,1,SYNTHETIC-DEMO
-111.17,-10.31,0.1051,2000.0,7,9.512,56.16,65.26,59.3,0.4526,10,125,0,SYNTHETIC-DEMO
-99.3,4.84,0.9102,345.43,0,1.099,70.42,35.91,53.82,0.1336,8,125,1,SYNTHETIC-DEMO
-72.87,7.04,1.0,642.81,0,1.0,57.35,22.97,42.89,0.4936,11,250,1,SYNTHETIC-DEMO
-65.8,6.32,0.9911,360.58,0,1.009,89.8,31.26,36.6,0.036,7,250,1,SYNTHETIC-DEMO
-110.27,0.53,0.915,261.37,0,1.093,56.0,39.11,47.44,0.1336,8,125,1,SYNTHETIC-DEMO
-73.43,3.02,0.9509,107.58,0,1.052,15.96,53.45,33.65,0.0719,7,125,1,SYNTHETIC-DEMO
-117.94,-5.59,0.358,515.36,1,2.793,92.16,65.38,64.35,0.018,7,500,0,SYNTHETIC-DEMO
-97.33,-3.59,0.6196,394.18,1,1.614,71.62,22.91,48.35,0.036,7,250,1,SYNTHETIC-DEMO
-63.98,11.61,0.9618,1224.62,0,1.04,75.58,74.77,16.34,0.9871,11,125,1,SYNTHETIC-DEMO
-63.57,13.29,0.9533,207.03,0,1.049,53.54,28.8,57.35,0.0719,7,125,1,SYNTHETIC-DEMO
-105.72,-0.08,0.9097,218.13,0,1.099,32.96,23.17,61.42,0.1336,8,125,1,SYNTHETIC-DEMO
-112.46,-3.78,0.6541,981.34,1,1.529,92.76,38.76,56.79,0.2468,9,125,1,SYNTHETIC-DEMO
-115.28,-8.29,0.3065,2000.0,2,3.263,75.84,24.41,44.63,0.9871,11,125,0,SYNTHETIC-DEMO
-93.74,-0.04,0.9062,1878.37,0,1.104,18.06,94.46,38.7,1.8104,12,125,1,SYNTHETIC-DEMO
-119.02,-3.94,0.5637,713.88,2,1.774,37.23,26.65,35.28,0.1132,10,500,1,SYNTHETIC-DEMO
-101.8,-2.46,0.7408,2000.0,2,1.35,85.88,84.52,22.3,0.9052,12,250,1,SYNTHETIC-DEMO
-123.89,-7.57,0.2907,2000.0,5,3.44,58.74,53.83,26.53,0.4526,10,125,0,SYNTHETIC-DEMO
-108.14,-5.96,0.387,942.68,0,2.584,15.73,93.35,48.21,0.9052,12,250,0,SYNTHETIC-DEMO
-66.48,5.78,1.0,521.09,0,1.0,15.3,84.3,37.48,0.4526,10,125,1,SYNTHETIC-DEMO
-95.95,-4.12,0.6509,318.66,1,1.536,16.49,81.05,41.14,0.0719,7,125,0,SYNTHETIC-DEMO
-120.21,-4.08,0.6168,560.93,2,1.621,8.41,70.0,22.72,0.0668,8,250,1,SYNTHETIC-DEMO
-82.96,4.44,0.9116,388.94,0,1.097,53.65,70.02,39.52,0.2468,9,125,1,SYNTHETIC-DEMO
-62.88,9.61,0.9619,265.14,0,1.04,66.17,97.52,32.23,0.0668,8,250,1,SYNTHETIC-DEMO
-94.88,0.02,0.9742,246.09,0,1.026,45.49,62.35,53.86,0.1336,8,125,1,SYNTHETIC-DEMO
-84.42,1.83,0.9112,383.02,0,1.097,49.3,93.83,54.32,0.2468,9,125,1,SYNTHETIC-DEMO
-65.24,7.65,1.0,1010.28,0,1.0,12.14,31.97,60.94,0.9871,11,125,1,SYNTHETIC-DEMO
-97.76,-0.93,0.7639,821.59,3,1.309,35.53,30.46,40.52,0.0719,7,125,0,SYNTHETIC-DEMO
-81.8,5.09,1.0,614.45,0,1.0,65.73,89.55,59.29,0.4526,10,125,1,SYNTHETIC-DEMO
-96.35,7.33,0.9351,210.07,0,1.069,41.83,96.02,38.71,0.1132,10,500,1,SYNTHETIC-DEMO
-62.46,8.72,1.0,1870.06,0,1.0,25.4,47.1,25.49,1.8104,12,125,0,SYNTHETIC-DEMO
-92.25,-0.13,0.785,1108.64,0,1.274,48.92,98.66,31.26,0.9871,11,125,0,SYNTHETIC-DEMO
-67.43,7.27,1.0,495.44,0,1.0,17.59,52.49,29.4,0.4526,10,125,1,SYNTHETIC-DEMO
-92.03,0.27,0.8274,213.13,0,1.209,42.23,73.28,40.26,0.1234,9,250,1,SYNTHETIC-DEMO
-81.55,2.87,0.988,234.8,0,1.012,57.39,50.82,30.62,0.0719,7,125,1,SYNTHETIC-DEMO
-99.9,-2.02,0.8469,295.65,0,1.181,22.4,78.12,43.43,0.2468,9,125,0,SYNTHETIC-DEMO
-65.36,11.06,0.958,489.68,0,1.044,83.88,77.9,19.11,0.2263,10,250,1,SYNTHETIC-DEMO
-82.95,6.62,0.971,350.91,0,1.03,38.08,25.53,64.65,0.2468,11,500,1,SYNTHETIC-DEMO
-123.71,-2.77,0.6188,1022.27,2,1.616,10.07,49.89,33.82,0.2263,10,250,1,SYNTHETIC-DEMO
-123.98,-2.1,0.7767,120.06,0,1.287,13.61,65.48,25.52,0.0719,7,125,1,SYNTHETIC-DEMO
-81.05,3.46,0.9879,481.59,0,1.012,74.84,35.53,48.49,0.2468,9,125,1,SYNTHETIC-DEMO
-117.57,-9.88,0.1479,1285.2,4,6.76,94.06,81.82,22.82,0.0668,8,250,0,SYNTHETIC-DEMO
-78.45,12.28,1.0,67.13,0,1.0,9.95,29.46,43.49,0.018,7,500,1,SYNTHETIC-DEMO
-104.07,-8.92,0.0911,1254.03,7,10.0,27.11,85.61,64.19,0.018,7,500,0,SYNTHETIC-DEMO
-89.97,1.31,0.9201,302.41,0,1.087,75.08,77.99,38.63,0.0719,7,125,1,SYNTHETIC-DEMO
-113.66,-8.41,0.163,2000.0,7,6.136,24.42,55.77,60.11,0.2263,10,250,0,SYNTHETIC-DEMO
-109.0,-0.84,0.7895,668.82,1,1.267,77.7,99.24,22.23,0.1336,8,125,1,SYNTHETIC-DEMO
-96.6,-2.5,0.6984,339.87,0,1.432,68.84,50.99,51.8,0.1336,8,125,1,SYNTHETIC-DEMO
-81.74,8.52,1.0,1893.17,0,1.0,46.83,71.83,21.17,1.8104,12,125,1,SYNTHETIC-DEMO
-114.88,-2.91,0.6484,90.43,0,1.542,13.43,33.43,47.93,0.0334,8,500,1,SYNTHETIC-DEMO
-106.72,3.61,0.886,369.26,1,1.129,29.35,83.62,52.13,0.0719,7,125,1,SYNTHETIC-DEMO
-111.55,-2.53,0.7108,196.24,0,1.407,32.8,16.68,63.4,0.1336,8,125,1,SYNTHETIC-DEMO
-68.93,11.83,0.9522,340.05,0,1.05,92.62,29.02,26.17,0.018,7,500,1,SYNTHETIC-DEMO
-82.88,0.48,0.8577,383.24,0,1.166,88.49,44.04,64.5,0.0719,7,125,1,SYNTHETIC-DEMO
-94.55,4.81,0.9712,88.3,0,1.03,8.56,52.04,33.82,0.0719,7,125,1,SYNTHETIC-DEMO
-63.45,8.67,1.0,374.21,0,1.0,79.82,49.1,64.5,0.1234,9,250,1,SYNTHETIC-DEMO
-77.17,6.54,1.0,168.01,0,1.0,51.06,45.63,63.71,0.036,7,250,1,SYNTHETIC-DEMO
-64.41,12.14,0.9956,249.2,0,1.004,53.07,51.45,15.98,0.1336,8,125,1,SYNTHETIC-DEMO
-86.16,4.81,1.0,441.12,0,1.0,64.75,65.6,23.32,0.2468,11,500,1,SYNTHETIC-DEMO
-116.03,-6.77,0.2629,1001.65,2,3.804,88.49,61.65,19.62,0.1336,8,125,1,SYNTHETIC-DEMO
-81.1,3.01,0.9144,538.36,0,1.094,86.17,98.39,39.35,0.2468,11,500,1,SYNTHETIC-DEMO
-111.9,-6.68,0.2703,489.92,1,3.7,65.55,98.0,52.73,0.0668,8,250,1,SYNTHETIC-DEMO
-102.51,1.88,1.0,315.54,0,1.0,60.84,99.73,21.1,0.1336,8,125,1,SYNTHETIC-DEMO
-91.87,0.82,0.9626,301.75,0,1.039,21.18,63.49,46.06,0.2263,10,250,1,SYNTHETIC-DEMO
-114.77,-5.26,0.5273,107.01,0,1.896,9.53,24.21,37.18,0.0719,7,125,1,SYNTHETIC-DEMO
-123.65,-5.2,0.517,762.98,2,1.934,78.73,99.02,29.29,0.0719,7,125,0,SYNTHETIC-DEMO
-103.74,-1.76,0.6875,349.25,1,1.454,31.75,99.14,53.54,0.0617,9,500,1,SYNTHETIC-DEMO
-71.42,11.24,0.9408,294.14,0,1.063,57.99,43.13,56.75,0.1336,8,125,1,SYNTHETIC-DEMO
-124.0,-3.25,0.7425,2000.0,3,1.347,80.99,48.86,30.46,0.4526,10,125,0,SYNTHETIC-DEMO
-117.89,-1.94,0.769,1289.26,0,1.3,84.54,86.22,61.17,0.9871,11,125,1,SYNTHETIC-DEMO
-72.55,5.41,1.0,324.62,0,1.0,63.75,56.96,46.98,0.1336,8,125,1,SYNTHETIC-DEMO
-105.12,1.2,0.8663,147.28,0,1.154,17.07,12.47,40.8,0.1234,9,250,1,SYNTHETIC-DEMO
-64.02,10.76,0.9113,466.54,1,1.097,58.72,45.44,42.74,0.0617,9,500,1,SYNTHETIC-DEMO
-100.28,-4.33,0.6323,2000.0,1,1.581,41.8,53.09,27.79,1.8104,12,125,1,SYNTHETIC-DEMO
-73.21,5.83,0.9337,1087.8,1,1.071,10.08,50.69,53.04,0.4526,10,125,1,SYNTHETIC-DEMO
-108.18,-2.64,0.6636,1337.99,0,1.507,93.93,10.45,64.96,0.9871,11,125,0,SYNTHETIC-DEMO
-120.98,-0.01,0.8603,206.2,0,1.162,32.85,46.56,59.64,0.1336,8,125,1,SYNTHETIC-DEMO
-67.7,6.61,0.9997,594.65,0,1.0,52.42,99.88,47.9,0.4526,10,125,1,SYNTHETIC-DEMO
-64.73,10.51,1.0,406.89,0,1.0,78.51,46.59,22.39,0.1336,8,125,1,SYNTHETIC-DEMO
-78.97,9.81,1.0,183.67,0,1.0,50.46,66.1,56.66,0.0719,7,125,1,SYNTHETIC-DEMO
-74.95,3.03,1.0,1065.1,0,1.0,26.6,12.8,63.35,0.9871,11,125,1,SYNTHETIC-DEMO
-124.54,-5.16,0.4897,229.8,1,2.042,21.03,27.68,24.51,0.018,7,500,0,SYNTHETIC-DEMO
-76.0,13.11,0.9281,1231.92,0,1.077,87.93,24.53,51.27,0.9052,12,250,1,SYNTHETIC-DEMO
-94.31,-4.07,0.5195,163.74,0,1.925,43.14,65.83,26.73,0.036,7,250,1,SYNTHETIC-DEMO
-95.57,-1.02,0.7573,1147.4,1,1.321,30.38,83.16,20.29,0.4526,10,125,1,SYNTHETIC-DEMO
-89.9,3.48,1.0,204.56,0,1.0,50.77,39.91,51.9,0.0668,8,250,1,SYNTHETIC-DEMO
-107.37,-0.57,0.9172,136.53,0,1.09,25.32,66.59,22.79,0.0334,8,500,1,SYNTHETIC-DEMO
-79.74,5.62,0.9031,87.71,0,1.107,31.16,37.54,60.61,0.018,7,500,1,SYNTHETIC-DEMO
-105.79,0.46,0.8597,466.76,0,1.163,73.17,17.9,29.23,0.2468,9,125,1,SYNTHETIC-DEMO
-88.69,7.24,0.9568,378.47,0,1.045,75.92,27.99,21.29,0.1336,8,125,1,SYNTHETIC-DEMO
-116.1,-3.84,0.5775,706.55,1,1.732,33.36,67.61,36.85,0.2468,9,125,0,SYNTHETIC-DEMO
-81.12,4.46,0.8788,333.97,1,1.138,10.36,17.02,61.89,0.0719,7,125,1,SYNTHETIC-DEMO
-112.68,-1.09,0.8135,89.85,0,1.229,39.01,81.24,62.39,0.018,7,500,1,SYNTHETIC-DEMO
-113.92,3.48,1.0,251.02,0,1.0,65.98,19.0,53.98,0.0719,7,125,1,SYNTHETIC-DEMO
-123.42,-3.76,0.5436,751.13,1,1.839,86.8,14.64,26.18,0.1336,8,125,1,SYNTHETIC-DEMO
-117.08,-0.64,0.7642,649.03,0,1.309,71.5,69.22,15.53,0.4526,10,125,1,SYNTHETIC-DEMO
-109.88,-7.98,0.2628,2000.0,3,3.806,20.4,14.81,21.23,0.9871,11,125,0,SYNTHETIC-DEMO
-110.55,-3.27,0.7213,301.29,1,1.386,49.63,93.27,35.54,0.018,7,500,0,SYNTHETIC-DEMO
-103.7,-5.17,0.4314,721.76,1,2.318,33.48,75.36,27.22,0.2468,9,125,0,SYNTHETIC-DEMO
-121.46,-5.31,0.5502,654.86,0,1.817,68.72,65.02,42.36,0.4526,10,125,0,SYNTHETIC-DEMO
-64.21,13.94,1.0,479.33,0,1.0,92.33,67.28,40.53,0.1336,8,125,1,SYNTHETIC-DEMO
-117.25,-8.83,0.1728,1882.35,6,5.787,17.92,78.34,39.57,0.1336,8,125,0,SYNTHETIC-DEMO
-79.37,11.24,1.0,208.36,0,1.0,32.23,53.46,22.17,0.1234,9,250,1,SYNTHETIC-DEMO
-90.22,2.43,0.916,172.26,0,1.092,56.4,45.9,24.16,0.036,7,250,1,SYNTHETIC-DEMO
-89.07,5.86,0.9411,136.19,0,1.063,22.51,70.16,53.63,0.0719,7,125,1,SYNTHETIC-DEMO
-118.14,-0.93,0.788,133.95,0,1.269,40.6,19.49,42.52,0.018,7,500,1,SYNTHETIC-DEMO
-109.19,4.69,0.9164,486.15,0,1.091,78.42,22.92,15.97,0.2468,9,125,1,SYNTHETIC-DEMO
-74.31,8.46,1.0,156.19,0,1.0,35.95,48.95,26.57,0.0719,7,125,1,SYNTHETIC-DEMO
-94.86,-1.77,0.7631,83.24,0,1.31,20.96,67.99,52.32,0.018,7,500,1,SYNTHETIC-DEMO
-95.29,4.72,1.0,244.93,0,1.0,35.14,92.39,29.32,0.1336,8,125,1,SYNTHETIC-DEMO
-89.52,-6.73,0.4107,1196.58,4,2.435,72.34,13.54,22.74,0.0719,7,125,1,SYNTHETIC-DEMO
-96.8,-2.38,0.6669,151.21,0,1.499,31.11,12.84,55.28,0.0719,7,125,0,SYNTHETIC-DEMO
-72.6,4.82,0.8887,662.04,0,1.125,60.41,75.22,48.18,0.4936,11,250,1,SYNTHETIC-DEMO
-76.33,-1.45,0.8993,455.39,1,1.112,78.04,89.96,57.12,0.018,7,500,1,SYNTHETIC-DEMO
-104.39,4.8,0.9227,276.28,0,1.084,20.36,23.0,23.78,0.2468,9,125,1,SYNTHETIC-DEMO
-72.21,11.6,0.9751,402.79,0,1.026,80.31,10.63,44.45,0.1336,8,125,1,SYNTHETIC-DEMO
-91.29,3.76,0.8968,743.52,1,1.115,42.88,99.74,19.33,0.2468,9,125,1,SYNTHETIC-DEMO
-84.2,7.38,1.0,352.76,0,1.0,69.3,92.49,39.53,0.1234,9,250,1,SYNTHETIC-DEMO
-68.7,9.11,0.9147,385.32,0,1.093,85.05,33.76,16.33,0.0719,7,125,1,SYNTHETIC-DEMO
-94.06,4.51,1.0,580.71,0,1.0,88.84,75.99,47.45,0.2263,10,250,1,SYNTHETIC-DEMO
-75.84,10.46,1.0,127.47,0,1.0,37.7,70.48,55.31,0.0668,8,250,1,SYNTHETIC-DEMO
-84.17,-1.11,0.9108,797.65,0,1.098,93.94,31.73,15.9,0.4526,10,125,0,SYNTHETIC-DEMO
-97.26,3.89,0.9643,261.08,0,1.037,54.42,92.13,28.41,0.1336,8,125,1,SYNTHETIC-DEMO
-73.71,10.52,1.0,2000.0,0,1.0,74.45,60.36,58.0,1.8104,12,125,1,SYNTHETIC-DEMO
-118.16,-6.61,0.3462,1765.07,2,2.889,42.24,33.96,61.35,0.4526,10,125,1,SYNTHETIC-DEMO
-87.22,2.39,0.9582,1913.33,0,1.044,34.44,43.44,35.79,1.8104,12,125,1,SYNTHETIC-DEMO
-121.98,-8.21,0.1653,2000.0,6,6.05,65.78,13.05,31.67,0.2468,9,125,0,SYNTHETIC-DEMO
-114.85,-2.62,0.7367,190.67,0,1.357,20.07,13.08,34.15,0.1336,8,125,0,SYNTHETIC-DEMO
-86.07,4.85,0.933,752.57,0,1.072,86.57,63.34,58.86,0.4526,10,125,1,SYNTHETIC-DEMO
